,0,1,2,3,4
983,-0.4423884,-1.6599833,-1.2830824,0.13247864,0.61084795
984,-0.6113189,0.7275356,-0.80039537,-0.6497766,-0.63890797
985,-0.10084755,0.41655418,-1.10516,-0.79462916,0.5939326
986,0.40283027,0.12257766,-0.7613263,0.042003434,-0.12931287
987,-0.48138103,0.72404915,-1.3013201,0.36344007,-0.18144275
988,1.3149405,-2.7623322,-1.4006684,0.15331057,-0.06515475
989,0.099001944,-0.45477808,0.051896024,0.44329855,-0.5794138
990,0.81487966,-0.74395514,-0.6913167,-0.8699715,-0.70714664
991,0.4300114,-0.93049645,-1.1135539,-0.8154653,0.80271274
992,-1.1325504,-1.3106428,0.4910471,-1.0298043,-0.21398547
993,0.16954042,-1.4958447,-1.205796,-0.5500201,0.6931729
994,-1.1647419,0.5537191,-1.3842831,0.4612246,-0.7120577
995,-0.3892764,0.2001343,-0.8242862,0.15572684,-0.2948881
996,-0.79849714,-0.83435595,0.89679927,-0.90919733,-0.8360315
997,-1.0667552,0.22720666,-0.30041766,0.02722766,-0.12262193
998,-0.5694038,-0.59366876,-0.42101136,0.36154833,0.20609704
999,-0.8360245,0.1257856,-0.96437496,0.33624303,-1.411927
1000,-0.80215555,0.54276866,-0.12289811,-0.35593835,-0.8513706
1001,0.2770101,0.26710856,-0.3693627,-0.6765668,-0.18707545
1002,-1.1782594,-0.31252828,-0.017241566,1.0541137,-1.2413393
1003,-0.059007075,-1.043864,-0.90887314,0.44399455,0.32071665
1004,-0.39412254,0.09248235,-1.0699419,0.26622447,0.4643936
1005,0.56111974,-0.34603852,-0.7495939,-0.9738921,0.7096366
1006,-0.13747042,-0.02732816,-0.24849805,-0.18409903,0.21487905
1007,-0.42527336,0.12456999,-0.8219476,-0.21857111,0.36914933
1008,-0.5328126,0.024374701,-1.020002,0.12982534,0.5802049
1009,-1.6744715,-0.79280555,-0.057300035,0.83243525,-0.13709831
1010,0.8479415,-1.4764827,0.52004427,-0.20848016,-0.3120174
1011,-0.7440789,-0.6935799,-1.1492037,0.93069255,-0.6701287
1012,0.4388849,-0.04660949,0.19205226,-0.74039286,0.25380957
1013,-0.19739424,0.07208533,-0.781822,0.2302542,-0.3206654
1014,0.88130915,-0.48490342,-0.26046854,-0.29827514,-0.28332058
1015,-0.9719216,-1.1126438,0.5426194,-0.9413464,-0.357136
1016,-1.0090148,0.21384268,0.4358186,0.38362563,-0.46268603
1017,-0.69805014,0.3745977,-0.10019412,-0.11379568,-0.0750863
1018,-1.1948072,-0.20467995,0.3409813,0.058570683,-0.31123665
1019,-0.38155365,-0.22829436,0.39796832,-0.92821026,0.4291146
1020,0.16547032,-0.3204657,-0.3347963,-0.07012844,0.046573043
1021,0.1906185,-0.6909868,0.6235023,-0.2594536,-0.13679063
1022,-1.1878142,0.6831299,0.8686442,-0.7000798,-0.5106238
1023,-0.46085978,0.24144746,0.39713982,-0.81925994,0.46011072
1024,-1.1259494,0.104095705,-1.1024686,0.58973336,0.30841604
1025,0.12657808,-0.5694483,0.39057958,-0.10878845,-0.19155785
1026,-1.3382139,0.604919,0.18743937,-0.059263438,-0.8601992
1027,0.7402936,-1.0806026,-0.8474928,-0.6270825,1.0375142
1028,-0.054276634,0.6153323,0.38702133,-0.3307757,-0.48176414
1029,-0.18667665,0.485429,-0.29512605,-0.68849486,0.35126108
1030,-0.7029882,-0.77651817,0.6652408,-0.73405623,-0.6039517
1031,-0.22636385,0.12208684,1.0670508,-1.2982929,-1.914972
1032,0.10593033,0.45948875,-0.20335707,-0.04316867,-0.5356725
1033,-0.4191777,-1.2200944,-0.7639737,0.24904047,0.061402988
1034,-0.13576545,-0.05281049,0.13302957,-0.20704803,0.18440773
1035,0.55542624,-0.5347553,0.30232576,-1.1658535,0.53395194
1036,-0.11880153,0.13448822,-0.7860493,0.37881166,-0.257232
1037,0.06689214,-1.0847754,-1.5053388,-0.037403736,0.25042063
1038,0.7360503,0.00083859346,-0.3652787,-0.7579753,0.42938188
1039,-0.8923118,-0.85897845,-1.2034564,1.2773738,-1.0471884
1040,-0.69781476,0.6872138,0.3279241,-0.26418853,-0.3056025
1041,-1.7002243,-1.2483547,-1.7025361,1.3657982,-1.171194
1042,-0.8902677,0.5490203,-1.1286558,-0.8335082,0.50528413
1043,-0.46435544,0.24141136,-1.2554401,-0.5145608,0.723682
1044,0.36303222,0.540605,-0.39820325,-0.16483073,-1.4203308
1045,-0.06907847,-1.4673953,-1.7507564,0.26622894,-0.09325767
1046,0.32362968,0.01811005,-0.78325653,-0.6016667,-0.841456
1047,0.09411129,0.0265448,0.62560874,-0.35039857,-0.8722242
1048,-0.8288256,0.9622479,-0.78546584,-0.8899218,0.045790832
1049,-0.30066523,-0.75468755,0.7202408,-0.030348085,-0.28845006
1050,-1.3165661,-1.6289542,0.067299835,0.13019702,0.09921715
1051,-1.0967876,0.08976843,-0.35885105,0.4975547,-0.2948002
1052,-1.198335,-0.2447861,0.61561096,-0.9960759,-0.36041674
1053,-1.3442008,0.28576106,-0.90062517,0.59452504,-0.48503867
1054,-1.2239006,-0.6795698,-0.122952566,-0.19231826,0.48378965
1055,0.7397597,0.08450745,0.069681056,-1.1269959,-1.5161448
1056,-0.51434714,-1.5424652,0.412136,0.17359419,0.0698454
1057,-0.593446,-0.44164392,0.4595105,-0.48314944,0.026100019
1058,-0.2851773,-0.75452745,0.7948201,-0.6459939,0.3687803
1059,-0.48010534,0.26224703,0.34068078,0.33346134,-0.91943765
1060,-0.9770487,-0.90874237,1.0702305,-0.8585115,-1.3313414
1061,-0.17473717,-0.46679226,0.4517657,-0.60376865,0.19702137
1062,0.38650364,-0.27647957,0.25024825,-0.9068496,0.1902251
1063,-1.262521,0.3416743,-0.068275005,0.026544014,0.14291587
1064,0.14720649,-0.13321453,-0.13643058,-0.6934176,0.57009995
1065,0.14356579,-0.091155216,-0.74482244,0.0943772,0.097931676
1066,-0.54465747,-0.19890913,0.5636053,-0.35894635,0.3732515
1067,-1.3135809,0.40029207,0.5760049,-0.573419,-0.24110956
1068,-0.754888,-0.16559853,0.29185116,-0.5566998,0.6623264
1069,-0.74039143,0.89186424,0.72419363,-0.44343504,-1.666152
1070,0.04764431,0.74903786,-0.8868153,-1.0157104,0.03772202
1071,-1.2120754,-0.2566134,-1.6615018,0.38960063,0.17236608
1072,-0.665578,0.6579157,-0.44907498,-0.69273347,-0.45281395
1073,0.40021357,-0.2828087,-2.0050583,0.4981058,-0.4227679
1074,0.078278854,0.5834468,-0.23286086,-1.0306178,0.47286606
1075,-0.7021509,0.015572096,-0.6290255,-0.15253986,0.40484893
1076,-0.63532495,-0.17546403,0.27460617,-0.20023607,0.09281481
1077,0.30789065,-0.44149122,-0.38455918,0.15159294,-0.13094886
1078,-0.5281752,0.80953026,-1.0519195,-0.6125092,0.611009
1079,0.53887075,-0.86437196,-1.1499921,-0.32150024,0.13449554
1080,-0.1515177,-1.4499754,0.06833132,0.34294683,0.07514555
1081,-0.22066605,0.09966975,-1.8958083,0.9148011,-0.576723
1082,0.32467556,0.35772607,-0.32989883,-0.6193177,0.217153
1083,-1.1853206,0.9809801,0.22539006,-0.6313043,0.24914409
1084,0.081965916,-0.5090417,-0.42557457,0.30155018,-0.15589893
1085,0.5882511,-0.633768,-0.46723,-0.44290426,0.35616088
1086,0.42447594,-1.1027492,-0.5772925,0.14052737,0.26441732
1087,0.41717225,-0.6764929,-0.3598324,0.07547751,0.028463537
1088,0.2237591,-0.081282645,0.48261067,-0.667534,-0.17082761
1089,0.6486897,-0.59331626,-0.7208261,-0.7256929,-0.73074865
1090,-0.8109778,0.72960466,-0.35451218,0.16428798,-0.34513235
1091,0.43780938,-0.8395799,-1.0499718,0.77540714,-0.64324003
1092,0.85752726,-0.99671197,-0.7920402,-0.43019754,-0.1805863
1093,0.70391315,-1.35981,-0.2862774,0.23839979,-0.82732385
1094,-0.884974,0.052922253,0.43287158,-0.46255302,0.50133145
1095,-0.06699372,-0.57714695,0.85248166,0.13890235,-0.39346236
1096,0.3588179,-0.73624754,0.08063856,-0.41014367,0.23951696
1097,-0.64617956,0.9886036,-1.0861582,-0.22986719,-0.27035916
1098,0.63515663,-2.8673823,-0.6099375,-0.33733052,0.76999354
1099,-0.2687653,0.0055009397,0.06422651,-0.14180395,0.04490224
1100,0.41284648,-0.6820009,0.3041594,0.54536,-0.8215583
1101,-0.72280246,0.37788334,0.58257025,-1.0000073,0.100783214
1102,0.24682711,-0.46590304,-0.27330452,0.8665133,-0.9773922
1103,0.66472703,-0.7331649,-0.35252377,-0.28997305,-0.034263004
1104,-0.86486924,0.67304593,0.4759978,-0.11136738,-0.9025544
1105,-0.04939975,-0.59090096,0.235111,-1.1993034,-0.2684328
1106,-0.76356626,-0.56736344,1.1292245,-0.9676854,-1.1815637
1107,-1.340692,0.34967598,-0.052919228,-0.1902722,0.17476752
1108,-0.18800582,-0.52981675,0.016337404,0.7162168,-0.52201736
1109,0.048366055,-1.8140628,-0.9181785,0.09861913,0.16708937
1110,-0.65873104,-0.62687784,0.6483785,-0.6323065,-0.5568012
1111,0.13378285,-0.33435574,-0.09538914,-0.4830072,0.4140638
1112,-0.33423015,-0.35508502,0.28393677,0.21962686,-0.51510173
1113,-0.8178573,0.31399927,0.17735521,0.0046426775,-0.29427934
1114,0.21910274,0.030603696,-1.4887737,0.46649596,-0.749934
1115,-1.1056796,-0.15581907,0.12975359,-0.039275028,0.20333788
1116,-0.5110383,0.34583858,-0.79876274,0.4908707,-0.20367076
1117,-0.019687057,-0.0076123406,-0.59981036,-0.6467177,0.66842437
1118,0.14803948,-0.19803235,0.9748213,-0.6083004,-0.23731607
1119,-0.95060843,0.5550722,-0.94295996,-0.0031059561,0.12645815
1120,0.47141054,-0.49324232,-0.4511193,-0.50435567,-0.42659745
1121,-0.87633497,0.14657173,-0.18685237,0.4616015,-0.3782047
1122,-1.176605,-1.6447939,0.25298628,0.05159524,-0.088555254
1123,0.052372113,-0.2361907,-0.15997422,0.27873525,-0.4123505
1124,-0.7694321,0.096618116,-0.093665734,0.0059420476,0.017078584
1125,-0.69489604,-0.08616144,0.6958509,-0.7413745,0.11403116
1126,-0.03984127,0.117444485,-0.6799281,-0.12145983,0.23364054
1127,0.14345084,-1.2175865,-0.40402696,1.2307895,-1.4601537
1128,0.33116555,-0.198944,-0.034357805,0.50749624,-0.92760295
1129,-1.1071562,0.27691624,0.19139515,-0.022144737,-0.5709308
1130,-0.14768663,-0.38521168,0.05854466,0.2915184,-0.14233173
1131,0.5073843,-0.48894823,0.34857604,-1.0976019,0.33281496
1132,-1.1966517,-0.5608955,0.78665537,-0.32570726,-0.4819877
1133,-0.5985713,-0.7446542,0.7893977,-0.5854487,-1.0856326
1134,0.48368043,-1.3863251,0.7389543,-1.0968113,0.18946773
1135,0.5159678,-1.5248415,-0.436843,-0.12852983,0.26258263
1136,0.38956192,-0.21508203,-0.256158,0.06067511,-0.36331972
1137,0.60590583,-0.6204754,-0.5870288,-0.3981945,0.21851406
1138,-1.2956582,0.96812373,0.010700675,-0.3677902,-0.3200704
1139,-0.036343463,0.8594872,-0.04954147,-0.83561885,-1.1144668
1140,-0.108670846,0.31459337,-0.13911787,0.22670572,-0.50441587
1141,-0.06597037,-0.33172974,0.017256003,0.2719887,-0.08807288
1142,-1.499698,-0.89868885,0.10622225,-0.6004765,0.6479762
1143,0.49086326,0.32229874,-0.8395553,-0.6897443,0.15544602
1144,0.12005932,0.23088147,-0.41221187,0.24102126,-0.3754817
1145,-1.2262146,-1.0812929,1.0289828,-1.0248479,-0.38611135
1146,-0.32622313,0.052148502,-0.94384897,0.01607434,0.26466724
1147,-0.24493638,-1.1137395,-0.6195427,-1.4010143,1.2499646
1148,-0.053416375,0.5437996,-1.2292669,-0.35344154,0.19942592
1149,0.08621091,0.25465012,0.1512874,-0.5252065,0.09570432
1150,-2.1050303,0.3487474,1.0255194,-0.2017539,-1.6474534
1151,-0.7521763,-0.91478735,-0.670041,0.22376958,0.015123102
1152,0.09598577,0.16771643,0.3641942,-0.993121,0.5303941
1153,0.3506053,-1.0020542,0.34256008,0.5935599,-1.0207319
1154,0.21141998,0.048687745,-0.44867623,0.6522266,-0.8615472
1155,-0.17931181,-0.26913828,0.4611613,0.053629022,-0.21458435
1156,-0.23515332,-0.41282868,-0.39167055,-0.15302286,0.45244282
1157,-0.01939648,0.23231876,-0.23518918,-0.6388137,0.4927718
1158,-0.5404091,-1.2344701,-0.041398577,0.29345307,-0.05468229
1159,-0.44645095,0.6976766,-0.73778075,-0.3813396,0.053763904
1160,-0.54124576,-0.79058784,0.7232014,0.16119465,-0.21259245
1161,-0.6972706,-0.62612337,1.0711242,-0.8899125,-1.157905
1162,-1.2374974,-0.38969496,0.846668,-1.154341,-0.24632916
1163,-0.47840235,-0.581099,-2.0807037,-0.14273447,0.69986254
1164,1.1317109,-0.989353,0.26349333,-0.1918638,-0.48755985
1165,0.918599,-2.033793,-0.6478485,0.4433533,-0.35684836
1166,0.4634501,0.18141846,-0.2564431,-0.44421506,-0.10563015
1167,-1.0021553,1.4322482,0.15490091,-1.2087709,-0.41113296
1168,0.4382592,0.018678393,0.39102224,-0.34961355,-0.56973815
1169,-0.57211316,-1.128899,0.6561699,0.49554837,-0.64745647
1170,0.0067652836,-0.25319105,-0.41824815,0.29899544,-0.63358665
1171,-0.56189597,0.28425154,-0.024756026,-0.9587544,0.51758134
1172,-1.7431092,-0.2648861,0.6989494,-1.7504342,0.7879472
1173,0.0155601,0.06357358,0.003290568,-0.51267684,0.19496912
1174,0.14591834,-0.91665584,-0.36698714,-0.40791914,0.3244615
1175,0.17605488,-0.5246316,0.30264285,0.34761563,-0.42130408
1176,0.4739866,-0.0074194423,-0.1657773,-1.4514437,0.13903151
1177,0.2826256,0.16554351,-0.37728915,-1.2310201,0.07813242
1178,-0.020793563,-0.1754645,-0.8379352,-0.6166069,0.77036285
1179,-0.40574083,0.19961421,-0.045381527,-0.104408,-0.13206509
1180,0.22260928,-1.1443037,-0.90944636,0.73342824,-0.72761
1181,0.16899502,0.10185444,-0.31775457,-0.08199347,-0.013550058
1182,-1.1501838,1.0552648,-0.19724268,-1.11689,0.6483202
1183,-1.1391636,-1.4171027,0.54440266,-0.72290283,-0.3469714
1184,-0.92781055,-0.89892846,-0.15437448,-0.8077133,0.789627
1185,0.4538667,-0.22139227,-2.565104,-0.2320972,0.40265176
1186,0.29414853,-0.26710317,0.10211719,-0.1045428,-0.25226247
1187,0.74638015,0.28662398,-0.55804944,-0.32394925,-0.08440654
1188,0.18119602,0.20931213,-0.954002,-0.036029648,-0.39793006
1189,0.7191936,-1.6418481,-0.43420547,-0.33068916,0.32901436
1190,0.6575664,-0.7260847,-0.6856738,0.2636674,-0.7910619
1191,0.7713693,-1.3423781,0.049694233,-1.1574918,1.0644867
1192,-0.7007172,0.5097277,-0.42921492,-0.34038854,0.34696335
1193,0.35538763,-0.1809761,-1.1044642,-0.45802414,0.36544284
1194,-0.63691264,-0.1096633,-1.0387131,0.55460095,-0.08881407
1195,0.45131654,-1.1359427,-0.9034442,0.030384261,-0.14935285
1196,-0.5666149,0.44718426,-1.1756047,0.39247194,-0.43736523
1197,0.2847557,0.17259058,-0.8333087,-0.33589277,0.1979531
1198,0.1574367,0.32326278,-0.49082342,-0.13264324,-0.18068813
1199,-1.1925409,0.1650714,1.0481108,-1.0099207,-1.5172032
1200,-0.7175382,0.025415618,0.23948398,-0.2371857,0.104714505
1201,0.21014951,0.2952475,0.14045036,-0.4986951,-0.17795534
1202,0.023037491,-0.004874655,-0.5299451,-0.012443148,0.12451968
1203,-0.1593351,0.14808463,-0.167025,0.2829564,-0.47070178
1204,0.009557205,-0.044109307,-1.184866,0.5098454,-0.66756356
1205,-0.5075287,0.22783396,-0.23587658,-0.10775123,0.23705363
1206,-0.6963987,-0.7030367,0.63806564,-0.9209155,-0.47447544
1207,0.3712799,-1.0258358,-0.5100324,0.6191046,-1.3525959
1208,0.20412292,-1.4603434,0.9925398,-0.30314374,-0.8928208
1209,0.7334254,0.20527369,0.3312904,-0.81677914,-0.3304145
1210,-0.27920407,-0.22863242,0.18771484,-0.06667133,0.15473165
1211,0.3841356,-0.2973742,0.12860692,-0.104853034,-0.3349258
1212,0.3159244,-0.3255352,0.23453483,-0.8812576,0.54629785
1213,0.2898277,-1.0628188,0.61144584,-1.4027234,0.6196036
1214,-0.862492,0.23800588,0.20001833,-0.16749762,0.11552132
1215,-1.0386146,-0.095251985,-0.08256314,0.27905273,-0.16137877
1216,-1.0436348,0.8483678,-0.28285015,-0.27522182,-0.4658652
1217,0.54438573,-0.8695084,-1.2985917,-0.10629244,0.014294307
1218,0.3785866,-1.6873713,-1.6220255,0.97293174,-0.35725948
1219,-0.25383955,-1.8572941,-0.88067937,0.2047143,0.46166536
1220,-0.4844864,0.35293674,0.5282486,-1.44548,-0.91979384
1221,-0.81635153,-0.38922918,0.5306252,0.095671006,-0.12591894
1222,-0.96606827,0.38662702,0.3826333,-0.99579805,-0.5657552
1223,-0.67810035,0.8741409,-1.024283,-0.99398273,0.5021956
1224,-0.6780964,0.30006236,-2.9515367,0.9298536,-0.5405397
1225,-0.33479485,-0.1365108,-0.33448422,0.04343616,0.34999192
1226,-1.2244416,-1.2921474,0.6411584,-1.0488467,0.1321964
1227,-0.4496929,-0.45343772,-0.2371596,0.085089795,0.2544835
1228,-0.9712194,-0.62740666,1.0138968,-0.9800706,-1.0265357
1229,-0.4429412,-0.9205203,0.27713612,0.3838153,-0.18362616
1230,0.2519126,-1.0026257,0.07833251,0.3493075,-0.1989462
1231,-0.3963356,0.06515855,-0.42966413,0.2431774,-0.046483617
1232,-0.44506115,0.072743356,-0.73596406,0.21767657,-0.110043555
1233,0.6928584,-1.6621679,-0.45217168,-0.4473088,0.6180047
1234,-0.6874356,0.22575924,0.08859968,-0.48530495,0.27126598
1235,-0.75546205,0.08059533,-0.07128269,-0.09799198,0.118005484
1236,-0.18385902,-1.7552577,-0.07122566,0.13290954,0.24574228
1237,-0.69394225,0.2947698,-1.386559,0.45162064,-0.39791167
1238,-0.6427857,-0.40392643,1.3732575,-0.40021464,-1.3500432
1239,1.0425644,-0.7988868,-1.1641088,-0.22666748,0.053092137
1240,0.28234002,-1.1842524,-1.3735018,0.33638468,0.119457774
1241,-0.5458048,0.7205095,0.46052116,-1.5391624,-0.16929036
1242,-0.52780324,0.22718216,-0.39333296,0.20399734,-0.21611
1243,-0.6243311,-0.6519707,0.35352328,-0.5753597,0.1853742
1244,-1.177578,0.7598065,-0.15840352,0.31348962,-0.5253169
1245,-1.1765084,0.1692485,0.8295055,-0.8142881,-1.1677682
1246,-0.47694996,-0.8171114,0.693749,-0.5449811,-0.8872116
1247,-0.25945392,0.8505907,-0.22500126,-0.49883646,-0.44013947
1248,-0.34006667,0.57283545,0.92527735,-0.2624712,-0.9678813
1249,0.14158985,-0.38048452,-0.4246265,-0.05171596,0.40248695
1250,-0.86498547,0.7432805,-0.37116662,-1.041469,-1.2731628
1251,0.15252449,-1.0178516,0.1896678,-0.74307233,0.26446894
1252,-0.44955182,-0.16464645,-1.7683512,-0.22673999,0.4344971
1253,-0.07176844,-0.037736267,-0.17804436,-0.11031551,0.22354063
1254,0.41066965,-1.2525116,-0.24965985,0.062046014,0.58519393
1255,-1.5653888,0.66779774,-0.5903421,0.24757816,-0.44959113
1256,-1.7716036,0.14571695,0.6924214,-0.70790565,-0.31529418
1257,0.52637845,-0.66583526,-0.5702374,-0.09375336,0.089308366
1258,-1.618131,-0.5719261,0.117948934,-0.26391733,0.708802
1259,-0.72895515,-1.3931235,-1.454205,1.429571,-1.3144712
1260,-0.019571215,-0.7890581,-0.092297055,0.7469014,-0.789263
1261,0.46446276,-1.0567807,0.13413472,-0.15828031,-0.16519384
1262,-0.3819128,-0.5798807,0.8783631,0.10932413,-0.55871296
1263,0.084247515,-0.5316475,0.1925935,0.038381763,-0.17653626
1264,-0.6716322,0.13214767,-0.10087934,0.42895067,-1.7318956
1265,0.07593081,-1.0474465,-0.8162883,0.8842229,-0.7028232
1266,-1.1627975,0.4108256,0.7644931,-1.2168674,-1.0814707
1267,-0.7196046,-1.0018259,0.9247533,-0.73572797,-1.0383807
1268,-1.3831459,-1.3370324,0.8680579,0.22798558,-0.8128634
1269,0.29355383,-0.9678925,-0.15709049,-1.1660477,0.4009574
1270,-0.9679854,0.2129632,0.09110801,-0.85150206,-0.11250003
1271,-0.04239862,0.615748,-0.40208223,-1.0380298,0.013818572
1272,-0.47172242,-0.8879455,-0.55164665,1.1135612,-0.45725894
1273,-0.016488481,-1.041301,-1.1809514,0.34911224,0.16719593
1274,-0.6044236,0.18480153,-0.32176745,-0.2994249,0.390618
1275,0.4574639,0.029963447,-0.57670546,-0.45279124,0.022387484
1276,0.14741132,0.21979061,-0.53880066,-0.6305898,0.54442114
1277,0.43582618,-0.49857274,0.22183739,-0.47281587,-0.5321493
1278,-1.0932548,0.54157156,0.4526125,0.2748406,-0.50787956
1279,-0.9384666,0.20833029,-0.68885803,0.4647961,-0.57537377
1280,0.050950278,0.06948902,-0.831354,-0.74569124,0.196073
1281,-0.50347996,-0.2255436,-0.7222546,0.061888203,0.11708857
1282,0.22067083,-1.2924954,-1.1844676,-1.044723,1.1721036
1283,0.16040652,0.84022444,0.7471246,-1.1161295,-0.9764782
1284,-0.45078233,-0.28054082,-0.26894394,0.89131635,-0.92326105
1285,0.5197141,-0.43300936,0.39354634,-0.7330627,0.23968019
1286,-0.8975709,0.2030368,-0.9342945,0.1786908,-0.17436115
1287,0.050538614,-0.05998675,-0.079317644,-0.253995,0.15812291
1288,1.1995273,-1.2781783,-0.6540357,-0.95392925,0.6262605
1289,-0.510492,0.20237496,0.39749384,-0.14672883,-0.293202
1290,0.052322756,-1.3026981,0.6719338,-1.4483528,0.2392752
1291,-0.106195785,0.09328116,-1.0919312,-0.16750488,0.34459147
1292,-0.53434706,0.6026591,-0.5653266,-0.58361197,-0.64810187
1293,-0.47210473,-0.13922383,-1.1913455,0.27132276,-0.064948164
1294,-0.87004805,0.64876753,-0.5354404,-0.6987196,0.32487977
1295,-0.8723939,0.6207561,0.57590556,-0.1599977,-1.243421
1296,0.37336215,-0.26872477,-1.1202881,0.5337825,-0.2993926
1297,-0.6279391,-0.43829125,-0.56210196,-0.030307239,0.6167056
1298,0.13290012,-2.5287733,0.6716266,-0.9098571,0.4222692
1299,-1.170785,0.33873695,0.10842385,-0.028029852,0.049361028
1300,0.0788506,-0.21658134,-0.48775113,0.80696064,-1.0654486
1301,-0.7293972,-0.80854267,1.0418236,-0.5378613,-1.1970181
1302,0.45796192,-0.45024696,-0.36041725,-0.43493557,-0.45069215
1303,0.06295851,-0.4295569,-0.12466805,-0.6044127,0.82708484
1304,-0.32115173,-0.41772756,-0.80391943,-0.10294777,0.52174723
1305,-1.3349155,-0.09704916,-0.40668303,-0.30887613,0.5073327
1306,0.30755383,-0.024468713,0.09855091,-0.43616074,-0.32246298
1307,-0.4825388,-0.7343667,0.16294579,-0.6590243,-0.058650732
1308,-1.60067,-1.5417402,1.42808,-1.6028566,-0.8632369
1309,-0.831779,-0.8106983,0.8454732,-0.6232206,-0.83417034
1310,-0.09884818,-1.40221,0.31501618,-0.2047694,0.32505918
1311,0.3224754,-0.95425045,-0.37613422,0.12219497,-0.24333958
1312,0.37444827,0.40861133,-1.0474008,0.20934537,-0.8486998
1313,-0.88863754,0.1952341,-1.3757005,1.1980224,-1.1418489
1314,-0.091785,-1.5364637,0.6729393,0.1202264,-0.116017304
1315,0.37542546,-1.1385926,0.7004844,0.62614673,-1.4037654
1316,0.5439009,-0.0059001865,-0.119454816,0.08768908,-0.8511972
1317,-0.03972804,0.04036261,-0.3497464,-0.1890733,0.09246764
1318,-1.0371422,0.44598168,-0.72370815,0.28522834,-0.22183242
1319,-0.7813186,0.8825956,-0.940017,-0.69083506,-0.7212019
1320,-1.4857523,1.0060859,-0.33598635,-0.32546476,-0.49084657
1321,0.7342341,-1.34229,0.4489212,-0.35869074,0.0001809398
1322,0.56206805,-1.279882,0.9931085,-0.51262337,0.28341225
1323,-1.3150432,0.8222816,-0.39371285,-0.6471887,-0.20384836
1324,-0.37757537,0.97794926,-0.7703598,-0.78133714,-1.0970014
1325,-0.07289582,-0.41486076,-0.036947004,0.04592709,0.055620268
1326,0.08730824,-0.33748013,-1.4521036,0.09350023,0.2952291
1327,-0.90980446,0.19880213,0.568082,-0.34359065,-0.071845554
1328,-0.7946839,-1.1781579,0.59030175,-0.6755757,-0.31903186
1329,-1.2312655,-0.2293774,0.5748301,0.12375907,-0.24335404
1330,-1.0348741,-0.17091265,0.39643976,-0.5929767,0.5042338
1331,0.05272925,-0.11215881,-1.1780852,-0.4387613,0.7511237
1332,-0.33844417,-0.30886465,-0.01440471,0.8171868,-0.80050904
1333,-1.1130558,0.48792243,1.1173036,-0.79609364,-0.63703513
1334,-1.444844,-1.6691134,1.6834235,-1.0902137,-1.5774429
1335,-0.36281413,0.15954041,-0.73889166,0.26585966,-0.18101704
1336,0.14570528,-1.1010734,1.1406937,-1.2456768,0.6950773
1337,0.64163846,-0.10600806,0.26337242,-0.80012417,-1.3747246
1338,-1.2824088,0.48915726,0.45723182,0.30658376,-0.4782973
1339,-0.38655633,-0.49547687,0.18715537,0.49949685,-0.2617696
1340,-0.19607095,0.5119354,0.1727512,-0.88633907,0.2464505
1341,-0.7210987,-0.0017990886,0.8388911,-0.94813025,-0.7749823
1342,1.000008,-1.7860085,-0.38435987,-0.57529867,0.1207058
1343,0.094905615,-0.43713504,-0.29663804,-0.8062463,1.0547249
1344,0.14117049,-0.2492363,-1.6887218,0.042549163,0.016556619
1345,-0.7206591,0.13019887,0.2640677,-0.7000617,0.6527544
1346,-0.2808883,-0.49109584,0.36604798,-0.40344155,0.09497921
1347,-0.031862773,-0.007177943,-1.426114,0.28234214,-0.3918147
1348,-0.90572196,0.47030032,0.13291147,0.5398902,-0.9782073
1349,-0.7359663,0.35875842,-0.54968375,-0.95061946,0.4588998
1350,-0.8666545,-0.0006050103,1.4878447,-1.4728694,-1.9272833
1351,0.45608398,-0.45203915,-0.4430541,-0.44745603,-0.38454363
1352,-0.049019173,-0.17562379,-0.30412948,-0.5173547,0.64825743
1353,0.8988105,-0.9098358,-0.7716203,-0.7985077,-0.8196477
1354,-0.46287268,0.20725198,-0.045208443,0.37433952,-0.54603547
1355,0.80007386,-1.0990285,0.33686814,-0.10509295,-0.95519274
1356,-0.50570345,0.01024155,0.3943475,-1.155938,0.7532366
1357,-0.67685527,-0.18866503,0.3749938,-1.0361484,0.048164956
1358,-0.2877104,-0.33030373,0.5815305,-0.4621764,-0.36167917
1359,0.10262717,-0.25783387,0.40256175,-0.2465475,0.03966831
1360,0.8017176,-1.5819764,-0.009419754,0.03571099,-0.49264947
1361,-0.4352043,-1.4611373,-0.9426521,0.6026034,-0.015804121
1362,-0.42474037,-1.2133079,-0.7665657,0.5023652,-0.1351025
1363,-0.8706291,-0.53399354,0.64688355,0.504968,-0.87984514
1364,-0.57153237,0.4220871,0.56160486,-0.09980599,-0.2980097
1365,0.8843688,-1.0466803,-0.5489002,0.25185546,-0.57400924
1366,0.20304313,0.06438201,-0.9440816,-0.5506872,0.5317079
1367,-0.44906014,-0.051946312,0.7994361,-0.11729801,-0.32386035
1368,0.064474225,0.0030195094,0.30507424,0.16307066,-1.7320265
1369,-0.44954225,-0.44770455,0.18354969,0.57151157,-0.39290306
1370,0.16655506,0.0989529,-0.47535774,0.1865122,-0.38297033
1371,0.351319,-0.24754883,-0.96729404,-1.2740386,1.3574318
1372,-0.37509176,1.0085086,-0.4613986,-0.5441267,-0.638373
1373,-0.18489115,-0.4485587,0.9063646,-0.27308965,0.05491203
